scope,fold,threshold,topk,detections_kept,true_positive_detections,false_positives,total_scans,false_positives_per_scan,covered_nodules,total_nodules,nodule_coverage,covered_positive_scans,positive_scans,positive_scan_coverage
pooled,,0.35,2,1681,658,1023,888,1.152027027027027,658,1186,0.554806070826307,511,601,0.8502495840266223
fold_0,0,0.35,3,257,85,172,89,1.9325842696629214,85,112,0.7589285714285714,62,67,0.9253731343283582
fold_1,1,0.35,3,263,88,175,89,1.9662921348314606,88,128,0.6875,54,61,0.8852459016393442
fold_2,2,0.35,3,267,83,184,89,2.067415730337079,83,128,0.6484375,52,56,0.9285714285714286
fold_3,3,0.35,3,234,86,148,89,1.6629213483146068,86,119,0.7226890756302521,62,65,0.9538461538461539
fold_4,4,0.35,3,257,85,172,89,1.9325842696629214,85,128,0.6640625,58,62,0.9354838709677419
fold_5,5,0.35,3,262,70,192,89,2.157303370786517,70,108,0.6481481481481481,47,54,0.8703703703703703
fold_6,6,0.35,3,265,92,173,89,1.9438202247191012,92,129,0.7131782945736435,60,63,0.9523809523809523
fold_7,7,0.35,3,128,40,88,89,0.9887640449438202,40,111,0.36036036036036034,32,54,0.5925925925925926
fold_8,8,0.35,3,264,68,196,88,2.227272727272727,68,118,0.576271186440678,51,60,0.85
fold_9,9,0.35,3,261,69,192,88,2.1818181818181817,69,105,0.6571428571428571,54,59,0.9152542372881356
pooled,,0.35,3,2458,766,1692,888,1.9054054054054055,766,1186,0.6458684654300169,532,601,0.8851913477537438
fold_0,0,0.35,4,332,90,242,89,2.7191011235955056,90,112,0.8035714285714286,63,67,0.9402985074626866
fold_1,1,0.35,4,346,97,249,89,2.797752808988764,97,128,0.7578125,55,61,0.9016393442622951
fold_2,2,0.35,4,356,93,263,89,2.955056179775281,93,128,0.7265625,54,56,0.9642857142857143
fold_3,3,0.35,4,291,96,195,89,2.191011235955056,96,119,0.8067226890756303,63,65,0.9692307692307692
fold_4,4,0.35,4,335,96,239,89,2.6853932584269664,96,128,0.75,61,62,0.9838709677419355
fold_5,5,0.35,4,342,76,266,89,2.9887640449438204,76,108,0.7037037037037037,49,54,0.9074074074074074
fold_6,6,0.35,4,351,101,250,89,2.808988764044944,101,129,0.7829457364341085,62,63,0.9841269841269841
fold_7,7,0.35,4,148,44,104,89,1.1685393258426966,44,111,0.3963963963963964,32,54,0.5925925925925926
fold_8,8,0.35,4,352,72,280,88,3.1818181818181817,72,118,0.6101694915254238,54,60,0.9
fold_9,9,0.35,4,345,74,271,88,3.0795454545454546,74,105,0.7047619047619048,54,59,0.9152542372881356
pooled,,0.35,4,3198,839,2359,888,2.6565315315315314,839,1186,0.7074198988195616,547,601,0.9101497504159733
fold_0,0,0.35,5,401,93,308,89,3.460674157303371,93,112,0.8303571428571429,64,67,0.9552238805970149
fold_1,1,0.35,5,425,104,321,89,3.606741573033708,104,128,0.8125,55,61,0.9016393442622951
fold_2,2,0.35,5,445,100,345,89,3.8764044943820224,100,128,0.78125,55,56,0.9821428571428571
fold_3,3,0.35,5,336,99,237,89,2.662921348314607,99,119,0.8319327731092437,63,65,0.9692307692307692
fold_4,4,0.35,5,409,101,308,89,3.460674157303371,101,128,0.7890625,61,62,0.9838709677419355
fold_5,5,0.35,5,416,83,333,89,3.741573033707865,83,108,0.7685185185185185,49,54,0.9074074074074074
fold_6,6,0.35,5,435,104,331,89,3.7191011235955056,104,129,0.8062015503875969,62,63,0.9841269841269841
fold_7,7,0.35,5,161,48,113,89,1.2696629213483146,48,111,0.43243243243243246,32,54,0.5925925925925926
fold_8,8,0.35,5,440,75,365,88,4.1477272727272725,75,118,0.635593220338983,54,60,0.9
fold_9,9,0.35,5,425,83,342,88,3.8863636363636362,83,105,0.7904761904761904,55,59,0.9322033898305084
pooled,,0.35,5,3893,890,3003,888,3.3817567567567566,890,1186,0.7504215851602024,550,601,0.9151414309484193
fold_0,0,0.35,6,465,95,370,89,4.157303370786517,95,112,0.8482142857142857,65,67,0.9701492537313433
fold_1,1,0.35,6,502,109,393,89,4.415730337078652,109,128,0.8515625,55,61,0.9016393442622951
fold_2,2,0.35,6,534,101,433,89,4.865168539325842,101,128,0.7890625,55,56,0.9821428571428571
fold_3,3,0.35,6,374,104,270,89,3.033707865168539,104,119,0.8739495798319328,63,65,0.9692307692307692
fold_4,4,0.35,6,482,103,379,89,4.258426966292135,103,128,0.8046875,61,62,0.9838709677419355
fold_5,5,0.35,6,488,85,403,89,4.52808988764045,85,108,0.7870370370370371,49,54,0.9074074074074074
fold_6,6,0.35,6,516,106,410,89,4.606741573033708,106,129,0.8217054263565892,62,63,0.9841269841269841
fold_7,7,0.35,6,170,48,122,89,1.3707865168539326,48,111,0.43243243243243246,32,54,0.5925925925925926
fold_8,8,0.35,6,528,79,449,88,5.1022727272727275,79,118,0.6694915254237288,55,60,0.9166666666666666
fold_9,9,0.35,6,498,84,414,88,4.704545454545454,84,105,0.8,55,59,0.9322033898305084
pooled,,0.35,6,4557,914,3643,888,4.1024774774774775,914,1186,0.7706576728499157,552,601,0.9184692179700499
fold_0,0,0.35,7,524,96,428,89,4.808988764044944,96,112,0.8571428571428571,65,67,0.9701492537313433
fold_1,1,0.35,7,575,112,463,89,5.202247191011236,112,128,0.875,57,61,0.9344262295081968
fold_2,2,0.35,7,622,105,517,89,5.808988764044944,105,128,0.8203125,55,56,0.9821428571428571
fold_3,3,0.35,7,402,105,297,89,3.337078651685393,105,119,0.8823529411764706,63,65,0.9692307692307692
fold_4,4,0.35,7,546,104,442,89,4.966292134831461,104,128,0.8125,61,62,0.9838709677419355
fold_5,5,0.35,7,557,88,469,89,5.269662921348314,88,108,0.8148148148148148,49,54,0.9074074074074074
fold_6,6,0.35,7,592,109,483,89,5.426966292134831,109,129,0.8449612403100775,62,63,0.9841269841269841
fold_7,7,0.35,7,176,48,128,89,1.4382022471910112,48,111,0.43243243243243246,32,54,0.5925925925925926
fold_8,8,0.35,7,615,82,533,88,6.056818181818182,82,118,0.6949152542372882,56,60,0.9333333333333333
fold_9,9,0.35,7,567,85,482,88,5.4772727272727275,85,105,0.8095238095238095,55,59,0.9322033898305084
pooled,,0.35,7,5176,934,4242,888,4.777027027027027,934,1186,0.7875210792580101,555,601,0.9234608985024958
fold_0,0,0.35,8,576,97,479,89,5.382022471910112,97,112,0.8660714285714286,65,67,0.9701492537313433
fold_1,1,0.35,8,640,113,527,89,5.921348314606742,113,128,0.8828125,57,61,0.9344262295081968
fold_2,2,0.35,8,708,108,600,89,6.741573033707865,108,128,0.84375,55,56,0.9821428571428571
fold_3,3,0.35,8,427,106,321,89,3.606741573033708,106,119,0.8907563025210085,63,65,0.9692307692307692
fold_4,4,0.35,8,607,108,499,89,5.606741573033708,108,128,0.84375,61,62,0.9838709677419355
fold_5,5,0.35,8,619,90,529,89,5.943820224719101,90,108,0.8333333333333334,49,54,0.9074074074074074
fold_6,6,0.35,8,664,112,552,89,6.202247191011236,112,129,0.8682170542635659,62,63,0.9841269841269841
fold_7,7,0.35,8,182,49,133,89,1.4943820224719102,49,111,0.44144144144144143,32,54,0.5925925925925926
fold_8,8,0.35,8,702,83,619,88,7.034090909090909,83,118,0.7033898305084746,56,60,0.9333333333333333
fold_9,9,0.35,8,628,87,541,88,6.1477272727272725,87,105,0.8285714285714286,55,59,0.9322033898305084
pooled,,0.35,8,5753,953,4800,888,5.405405405405405,953,1186,0.8035413153456998,555,601,0.9234608985024958
fold_0,0,0.35,9,622,97,525,89,5.898876404494382,97,112,0.8660714285714286,65,67,0.9701492537313433
fold_1,1,0.35,9,701,113,588,89,6.606741573033708,113,128,0.8828125,57,61,0.9344262295081968
fold_2,2,0.35,9,791,109,682,89,7.662921348314606,109,128,0.8515625,55,56,0.9821428571428571
fold_3,3,0.35,9,450,106,344,89,3.865168539325843,106,119,0.8907563025210085,63,65,0.9692307692307692
fold_4,4,0.35,9,665,111,554,89,6.224719101123595,111,128,0.8671875,61,62,0.9838709677419355
fold_5,5,0.35,9,675,90,585,89,6.573033707865169,90,108,0.8333333333333334,49,54,0.9074074074074074
fold_6,6,0.35,9,733,113,620,89,6.966292134831461,113,129,0.875968992248062,62,63,0.9841269841269841
fold_7,7,0.35,9,187,49,138,89,1.550561797752809,49,111,0.44144144144144143,32,54,0.5925925925925926
fold_8,8,0.35,9,789,87,702,88,7.9772727272727275,87,118,0.7372881355932204,57,60,0.95
fold_9,9,0.35,9,682,88,594,88,6.75,88,105,0.8380952380952381,55,59,0.9322033898305084
pooled,,0.35,9,6295,963,5332,888,6.004504504504505,963,1186,0.811973018549747,556,601,0.9251247920133111
fold_0,0,0.35,10,664,99,565,89,6.348314606741573,99,112,0.8839285714285714,65,67,0.9701492537313433
fold_1,1,0.35,10,757,113,644,89,7.235955056179775,113,128,0.8828125,57,61,0.9344262295081968
fold_2,2,0.35,10,872,111,761,89,8.55056179775281,111,128,0.8671875,55,56,0.9821428571428571
fold_3,3,0.35,10,468,106,362,89,4.067415730337078,106,119,0.8907563025210085,63,65,0.9692307692307692
fold_4,4,0.35,10,718,113,605,89,6.797752808988764,113,128,0.8828125,61,62,0.9838709677419355
fold_5,5,0.35,10,725,91,634,89,7.123595505617978,91,108,0.8425925925925926,49,54,0.9074074074074074
fold_6,6,0.35,10,797,115,682,89,7.662921348314606,115,129,0.8914728682170543,62,63,0.9841269841269841
fold_7,7,0.35,10,190,49,141,89,1.5842696629213484,49,111,0.44144144144144143,32,54,0.5925925925925926
fold_8,8,0.35,10,876,90,786,88,8.931818181818182,90,118,0.7627118644067796,58,60,0.9666666666666667
fold_9,9,0.35,10,730,90,640,88,7.2727272727272725,90,105,0.8571428571428571,55,59,0.9322033898305084
pooled,,0.35,10,6797,977,5820,888,6.554054054054054,977,1186,0.8237774030354131,557,601,0.9267886855241264
fold_0,0,0.4,1,82,53,29,89,0.3258426966292135,53,112,0.4732142857142857,53,67,0.7910447761194029
fold_1,1,0.4,1,88,50,38,89,0.42696629213483145,50,128,0.390625,50,61,0.819672131147541
fold_2,2,0.4,1,89,48,41,89,0.4606741573033708,48,128,0.375,48,56,0.8571428571428571
fold_3,3,0.4,1,81,50,31,89,0.34831460674157305,50,119,0.42016806722689076,50,65,0.7692307692307693
fold_4,4,0.4,1,85,54,31,89,0.34831460674157305,54,128,0.421875,54,62,0.8709677419354839
fold_5,5,0.4,1,83,40,43,89,0.48314606741573035,40,108,0.37037037037037035,40,54,0.7407407407407407
fold_6,6,0.4,1,89,52,37,89,0.4157303370786517,52,129,0.40310077519379844,52,63,0.8253968253968254
fold_7,7,0.4,1,24,20,4,89,0.0449438202247191,20,111,0.18018018018018017,20,54,0.37037037037037035
fold_8,8,0.4,1,88,44,44,88,0.5,44,118,0.3728813559322034,44,60,0.7333333333333333
fold_9,9,0.4,1,83,45,38,88,0.4318181818181818,45,105,0.42857142857142855,45,59,0.7627118644067796
pooled,,0.4,1,792,456,336,888,0.3783783783783784,456,1186,0.3844856661045531,456,601,0.7587354409317804
fold_0,0,0.4,2,158,73,85,89,0.9550561797752809,73,112,0.6517857142857143,58,67,0.8656716417910447
fold_1,1,0.4,2,166,73,93,89,1.0449438202247192,73,128,0.5703125,52,61,0.8524590163934426
fold_2,2,0.4,2,174,71,103,89,1.1573033707865168,71,128,0.5546875,52,56,0.9285714285714286
fold_3,3,0.4,2,146,70,76,89,0.8539325842696629,70,119,0.5882352941176471,57,65,0.8769230769230769
fold_4,4,0.4,2,158,73,85,89,0.9550561797752809,73,128,0.5703125,58,62,0.9354838709677419
fold_5,5,0.4,2,157,61,96,89,1.0786516853932584,61,108,0.5648148148148148,45,54,0.8333333333333334
fold_6,6,0.4,2,171,78,93,89,1.0449438202247192,78,129,0.6046511627906976,58,63,0.9206349206349206
fold_7,7,0.4,2,32,23,9,89,0.10112359550561797,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,2,176,61,115,88,1.3068181818181819,61,118,0.5169491525423728,49,60,0.8166666666666667
fold_9,9,0.4,2,158,59,99,88,1.125,59,105,0.5619047619047619,50,59,0.847457627118644
pooled,,0.4,2,1496,642,854,888,0.9617117117117117,642,1186,0.5413153456998314,499,601,0.8302828618968386
fold_0,0,0.4,3,218,84,134,89,1.5056179775280898,84,112,0.75,61,67,0.9104477611940298
fold_1,1,0.4,3,235,88,147,89,1.651685393258427,88,128,0.6875,54,61,0.8852459016393442
fold_2,2,0.4,3,251,83,168,89,1.8876404494382022,83,128,0.6484375,52,56,0.9285714285714286
fold_3,3,0.4,3,191,84,107,89,1.202247191011236,84,119,0.7058823529411765,61,65,0.9384615384615385
fold_4,4,0.4,3,223,85,138,89,1.550561797752809,85,128,0.6640625,58,62,0.9354838709677419
fold_5,5,0.4,3,217,70,147,89,1.651685393258427,70,108,0.6481481481481481,47,54,0.8703703703703703
fold_6,6,0.4,3,246,92,154,89,1.7303370786516854,92,129,0.7131782945736435,60,63,0.9523809523809523
fold_7,7,0.4,3,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,3,261,68,193,88,2.1931818181818183,68,118,0.576271186440678,51,60,0.85
fold_9,9,0.4,3,220,69,151,88,1.7159090909090908,69,105,0.6571428571428571,54,59,0.9152542372881356
pooled,,0.4,3,2095,746,1349,888,1.5191441441441442,746,1186,0.6290050590219224,518,601,0.8618968386023295
fold_0,0,0.4,4,268,88,180,89,2.0224719101123596,88,112,0.7857142857142857,62,67,0.9253731343283582
fold_1,1,0.4,4,291,96,195,89,2.191011235955056,96,128,0.75,55,61,0.9016393442622951
fold_2,2,0.4,4,319,93,226,89,2.539325842696629,93,128,0.7265625,54,56,0.9642857142857143
fold_3,3,0.4,4,226,92,134,89,1.5056179775280898,92,119,0.773109243697479,61,65,0.9384615384615385
fold_4,4,0.4,4,274,95,179,89,2.0112359550561796,95,128,0.7421875,61,62,0.9838709677419355
fold_5,5,0.4,4,269,74,195,89,2.191011235955056,74,108,0.6851851851851852,47,54,0.8703703703703703
fold_6,6,0.4,4,314,101,213,89,2.393258426966292,101,129,0.7829457364341085,62,63,0.9841269841269841
fold_7,7,0.4,4,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,4,344,72,272,88,3.090909090909091,72,118,0.6101694915254238,54,60,0.9
fold_9,9,0.4,4,269,74,195,88,2.215909090909091,74,105,0.7047619047619048,54,59,0.9152542372881356
pooled,,0.4,4,2607,808,1799,888,2.025900900900901,808,1186,0.6812816188870152,530,601,0.8818635607321131
fold_0,0,0.4,5,310,91,219,89,2.460674157303371,91,112,0.8125,63,67,0.9402985074626866
fold_1,1,0.4,5,333,103,230,89,2.5842696629213484,103,128,0.8046875,55,61,0.9016393442622951
fold_2,2,0.4,5,380,100,280,89,3.146067415730337,100,128,0.78125,55,56,0.9821428571428571
fold_3,3,0.4,5,249,95,154,89,1.7303370786516854,95,119,0.7983193277310925,61,65,0.9384615384615385
fold_4,4,0.4,5,319,99,220,89,2.4719101123595504,99,128,0.7734375,61,62,0.9838709677419355
fold_5,5,0.4,5,313,81,232,89,2.606741573033708,81,108,0.75,47,54,0.8703703703703703
fold_6,6,0.4,5,373,103,270,89,3.033707865168539,103,129,0.7984496124031008,62,63,0.9841269841269841
fold_7,7,0.4,5,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,5,418,75,343,88,3.897727272727273,75,118,0.635593220338983,54,60,0.9
fold_9,9,0.4,5,305,83,222,88,2.522727272727273,83,105,0.7904761904761904,55,59,0.9322033898305084
pooled,,0.4,5,3033,853,2180,888,2.454954954954955,853,1186,0.7192242833052277,533,601,0.8868552412645591
fold_0,0,0.4,6,341,93,248,89,2.7865168539325844,93,112,0.8303571428571429,64,67,0.9552238805970149
fold_1,1,0.4,6,371,107,264,89,2.966292134831461,107,128,0.8359375,55,61,0.9016393442622951
fold_2,2,0.4,6,432,101,331,89,3.7191011235955056,101,128,0.7890625,55,56,0.9821428571428571
fold_3,3,0.4,6,266,99,167,89,1.8764044943820224,99,119,0.8319327731092437,61,65,0.9384615384615385
fold_4,4,0.4,6,360,101,259,89,2.9101123595505616,101,128,0.7890625,61,62,0.9838709677419355
fold_5,5,0.4,6,347,83,264,89,2.966292134831461,83,108,0.7685185185185185,47,54,0.8703703703703703
fold_6,6,0.4,6,421,105,316,89,3.550561797752809,105,129,0.813953488372093,62,63,0.9841269841269841
fold_7,7,0.4,6,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,6,486,78,408,88,4.636363636363637,78,118,0.6610169491525424,55,60,0.9166666666666666
fold_9,9,0.4,6,333,84,249,88,2.8295454545454546,84,105,0.8,55,59,0.9322033898305084
pooled,,0.4,6,3390,874,2516,888,2.8333333333333335,874,1186,0.7369308600337268,535,601,0.8901830282861897
fold_0,0,0.4,7,362,94,268,89,3.0112359550561796,94,112,0.8392857142857143,64,67,0.9552238805970149
fold_1,1,0.4,7,402,109,293,89,3.292134831460674,109,128,0.8515625,56,61,0.9180327868852459
fold_2,2,0.4,7,480,105,375,89,4.213483146067416,105,128,0.8203125,55,56,0.9821428571428571
fold_3,3,0.4,7,280,100,180,89,2.0224719101123596,100,119,0.8403361344537815,61,65,0.9384615384615385
fold_4,4,0.4,7,390,102,288,89,3.235955056179775,102,128,0.796875,61,62,0.9838709677419355
fold_5,5,0.4,7,373,86,287,89,3.2247191011235956,86,108,0.7962962962962963,47,54,0.8703703703703703
fold_6,6,0.4,7,456,108,348,89,3.9101123595505616,108,129,0.8372093023255814,62,63,0.9841269841269841
fold_7,7,0.4,7,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,7,548,81,467,88,5.306818181818182,81,118,0.6864406779661016,56,60,0.9333333333333333
fold_9,9,0.4,7,356,85,271,88,3.0795454545454546,85,105,0.8095238095238095,55,59,0.9322033898305084
pooled,,0.4,7,3680,893,2787,888,3.1385135135135136,893,1186,0.7529510961214165,537,601,0.8935108153078203
fold_0,0,0.4,8,380,95,285,89,3.202247191011236,95,112,0.8482142857142857,64,67,0.9552238805970149
fold_1,1,0.4,8,429,110,319,89,3.5842696629213484,110,128,0.859375,56,61,0.9180327868852459
fold_2,2,0.4,8,521,108,413,89,4.640449438202247,108,128,0.84375,55,56,0.9821428571428571
fold_3,3,0.4,8,291,101,190,89,2.134831460674157,101,119,0.8487394957983193,61,65,0.9384615384615385
fold_4,4,0.4,8,417,104,313,89,3.5168539325842696,104,128,0.8125,61,62,0.9838709677419355
fold_5,5,0.4,8,393,87,306,89,3.438202247191011,87,108,0.8055555555555556,47,54,0.8703703703703703
fold_6,6,0.4,8,483,111,372,89,4.179775280898877,111,129,0.8604651162790697,62,63,0.9841269841269841
fold_7,7,0.4,8,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,8,602,82,520,88,5.909090909090909,82,118,0.6949152542372882,56,60,0.9333333333333333
fold_9,9,0.4,8,377,87,290,88,3.2954545454545454,87,105,0.8285714285714286,55,59,0.9322033898305084
pooled,,0.4,8,3926,908,3018,888,3.3986486486486487,908,1186,0.7655986509274874,537,601,0.8935108153078203
fold_0,0,0.4,9,392,95,297,89,3.337078651685393,95,112,0.8482142857142857,64,67,0.9552238805970149
fold_1,1,0.4,9,452,110,342,89,3.842696629213483,110,128,0.859375,56,61,0.9180327868852459
fold_2,2,0.4,9,557,108,449,89,5.044943820224719,108,128,0.84375,55,56,0.9821428571428571
fold_3,3,0.4,9,300,101,199,89,2.235955056179775,101,119,0.8487394957983193,61,65,0.9384615384615385
fold_4,4,0.4,9,439,106,333,89,3.741573033707865,106,128,0.828125,61,62,0.9838709677419355
fold_5,5,0.4,9,405,87,318,89,3.5730337078651684,87,108,0.8055555555555556,47,54,0.8703703703703703
fold_6,6,0.4,9,504,112,392,89,4.404494382022472,112,129,0.8682170542635659,62,63,0.9841269841269841
fold_7,7,0.4,9,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,9,649,86,563,88,6.3977272727272725,86,118,0.7288135593220338,57,60,0.95
fold_9,9,0.4,9,393,87,306,88,3.477272727272727,87,105,0.8285714285714286,55,59,0.9322033898305084
pooled,,0.4,9,4124,915,3209,888,3.6137387387387387,915,1186,0.7715008431703204,538,601,0.8951747088186356
fold_0,0,0.4,10,400,95,305,89,3.4269662921348316,95,112,0.8482142857142857,64,67,0.9552238805970149
fold_1,1,0.4,10,471,110,361,89,4.056179775280899,110,128,0.859375,56,61,0.9180327868852459
fold_2,2,0.4,10,587,109,478,89,5.370786516853933,109,128,0.8515625,55,56,0.9821428571428571
fold_3,3,0.4,10,305,101,204,89,2.292134831460674,101,119,0.8487394957983193,61,65,0.9384615384615385
fold_4,4,0.4,10,455,108,347,89,3.898876404494382,108,128,0.84375,61,62,0.9838709677419355
fold_5,5,0.4,10,416,88,328,89,3.6853932584269664,88,108,0.8148148148148148,47,54,0.8703703703703703
fold_6,6,0.4,10,522,114,408,89,4.584269662921348,114,129,0.8837209302325582,62,63,0.9841269841269841
fold_7,7,0.4,10,33,23,10,89,0.11235955056179775,23,111,0.2072072072072072,20,54,0.37037037037037035
fold_8,8,0.4,10,684,89,595,88,6.761363636363637,89,118,0.7542372881355932,58,60,0.9666666666666667
fold_9,9,0.4,10,405,88,317,88,3.602272727272727,88,105,0.8380952380952381,55,59,0.9322033898305084
pooled,,0.4,10,4278,925,3353,888,3.775900900900901,925,1186,0.7799325463743676,539,601,0.8968386023294509
fold_0,0,0.45,1,79,52,27,89,0.30337078651685395,52,112,0.4642857142857143,52,67,0.7761194029850746
fold_1,1,0.45,1,78,50,28,89,0.3146067415730337,50,128,0.390625,50,61,0.819672131147541
fold_2,2,0.45,1,81,48,33,89,0.3707865168539326,48,128,0.375,48,56,0.8571428571428571
fold_3,3,0.45,1,75,49,26,89,0.29213483146067415,49,119,0.4117647058823529,49,65,0.7538461538461538
fold_4,4,0.45,1,80,52,28,89,0.3146067415730337,52,128,0.40625,52,62,0.8387096774193549
fold_5,5,0.45,1,76,40,36,89,0.4044943820224719,40,108,0.37037037037037035,40,54,0.7407407407407407
fold_6,6,0.45,1,86,52,34,89,0.38202247191011235,52,129,0.40310077519379844,52,63,0.8253968253968254
fold_7,7,0.45,1,12,12,0,89,0.0,12,111,0.10810810810810811,12,54,0.2222222222222222
fold_8,8,0.45,1,86,44,42,88,0.4772727272727273,44,118,0.3728813559322034,44,60,0.7333333333333333
fold_9,9,0.45,1,74,43,31,88,0.3522727272727273,43,105,0.4095238095238095,43,59,0.7288135593220338
pooled,,0.45,1,727,442,285,888,0.32094594594594594,442,1186,0.37268128161888703,442,601,0.7354409317803661
fold_0,0,0.45,2,142,71,71,89,0.797752808988764,71,112,0.6339285714285714,56,67,0.835820895522388
fold_1,1,0.45,2,141,73,68,89,0.7640449438202247,73,128,0.5703125,52,61,0.8524590163934426
fold_2,2,0.45,2,138,70,68,89,0.7640449438202247,70,128,0.546875,51,56,0.9107142857142857
fold_3,3,0.45,2,126,68,58,89,0.651685393258427,68,119,0.5714285714285714,56,65,0.8615384615384616
fold_4,4,0.45,2,139,70,69,89,0.7752808988764045,70,128,0.546875,55,62,0.8870967741935484
fold_5,5,0.45,2,136,61,75,89,0.8426966292134831,61,108,0.5648148148148148,45,54,0.8333333333333334
fold_6,6,0.45,2,154,76,78,89,0.8764044943820225,76,129,0.5891472868217055,57,63,0.9047619047619048
fold_7,7,0.45,2,12,12,0,89,0.0,12,111,0.10810810810810811,12,54,0.2222222222222222
fold_8,8,0.45,2,166,61,105,88,1.1931818181818181,61,118,0.5169491525423728,49,60,0.8166666666666667
fold_9,9,0.45,2,126,56,70,88,0.7954545454545454,56,105,0.5333333333333333,47,59,0.7966101694915254
pooled,,0.45,2,1280,618,662,888,0.7454954954954955,618,1186,0.521079258010118,480,601,0.7986688851913477
fold_0,0,0.45,3,185,82,103,89,1.1573033707865168,82,112,0.7321428571428571,59,67,0.8805970149253731
fold_1,1,0.45,3,185,87,98,89,1.101123595505618,87,128,0.6796875,54,61,0.8852459016393442
fold_2,2,0.45,3,178,80,98,89,1.101123595505618,80,128,0.625,51,56,0.9107142857142857
fold_3,3,0.45,3,160,82,78,89,0.8764044943820225,82,119,0.6890756302521008,60,65,0.9230769230769231
fold_4,4,0.45,3,179,82,97,89,1.0898876404494382,82,128,0.640625,55,62,0.8870967741935484
fold_5,5,0.45,3,177,70,107,89,1.202247191011236,70,108,0.6481481481481481,47,54,0.8703703703703703
fold_6,6,0.45,3,208,90,118,89,1.3258426966292134,90,129,0.6976744186046512,59,63,0.9365079365079365
fold_7,7,0.45,3,12,12,0,89,0.0,12,111,0.10810810810810811,12,54,0.2222222222222222
fold_8,8,0.45,3,236,68,168,88,1.9090909090909092,68,118,0.576271186440678,51,60,0.85
fold_9,9,0.45,3,156,62,94,88,1.0681818181818181,62,105,0.5904761904761905,49,59,0.8305084745762712
pooled,,0.45,3,1676,715,961,888,1.0822072072072073,715,1186,0.602866779089376,497,601,0.826955074875208
fold_0,0,0.45,4,206,86,120,89,1.348314606741573,86,112,0.7678571428571429,60,67,0.8955223880597015
fold_1,1,0.45,4,218,95,123,89,1.3820224719101124,95,128,0.7421875,55,61,0.9016393442622951
fold_2,2,0.45,4,208,89,119,89,1.3370786516853932,89,128,0.6953125,52,56,0.9285714285714286
fold_3,3,0.45,4,184,90,94,89,1.0561797752808988,90,119,0.7563025210084033,60,65,0.9230769230769231
fold_4,4,0.45,4,209,91,118,89,1.3258426966292134,91,128,0.7109375,57,62,0.9193548387096774
fold_5,5,0.45,4,211,74,137,89,1.5393258426966292,74,108,0.6851851851851852,47,54,0.8703703703703703
fold_6,6,0.45,4,244,98,146,89,1.6404494382022472,98,129,0.7596899224806202,60,63,0.9523809523809523
fold_7,7,0.45,4,12,12,0,89,0.0,12,111,0.10810810810810811,12,54,0.2222222222222222
fold_8,8,0.45,4,302,70,232,88,2.6363636363636362,70,118,0.5932203389830508,53,60,0.8833333333333333
fold_9,9,0.45,4,176,67,109,88,1.2386363636363635,67,105,0.638095238095238,49,59,0.8305084745762712
pooled,,0.45,4,1970,772,1198,888,1.3490990990990992,772,1186,0.6509274873524452,505,601,0.8402662229617305
fold_0,0,0.45,5,220,87,133,89,1.4943820224719102,87,112,0.7767857142857143,61,67,0.9104477611940298
fold_1,1,0.45,5,244,101,143,89,1.6067415730337078,101,128,0.7890625,55,61,0.9016393442622951
fold_2,2,0.45,5,230,95,135,89,1.5168539325842696,95,128,0.7421875,53,56,0.9464285714285714
fold_3,3,0.45,5,199,93,106,89,1.1910112359550562,93,119,0.7815126050420168,60,65,0.9230769230769231
fold_4,4,0.45,5,231,95,136,89,1.5280898876404494,95,128,0.7421875,57,62,0.9193548387096774
fold_5,5,0.45,5,232,80,152,89,1.7078651685393258,80,108,0.7407407407407407,47,54,0.8703703703703703
fold_6,6,0.45,5,271,100,171,89,1.9213483146067416,100,129,0.7751937984496124,60,63,0.9523809523809523
fold_7,7,0.45,5,12,12,0,89,0.0,12,111,0.10810810810810811,12,54,0.2222222222222222
fold_8,8,0.45,5,356,72,284,88,3.227272727272727,72,118,0.6101694915254238,53,60,0.8833333333333333
fold_9,9,0.45,5,193,73,120,88,1.3636363636363635,73,105,0.6952380952380952,49,59,0.8305084745762712
pooled,,0.45,5,2188,808,1380,888,1.554054054054054,808,1186,0.6812816188870152,507,601,0.8435940099833611
fold_0,0,0.45,6,228,88,140,89,1.5730337078651686,88,112,0.7857142857142857,61,67,0.9104477611940298
fold_1,1,0.45,6,266,105,161,89,1.8089887640449438,105,128,0.8203125,55,61,0.9016393442622951
